year,topic,state_abbr,likes_pro,likes_anti,likes_neutral,likes,likes_total,n_posts,impressions,stance_bias,share_in_state,weighted_stance_bias,stance_bias_z,state,democrat_pct,republican_pct,dem_minus_rep
2024,Immigration,ME,1166.8963566929842,10180.677905283104,885.588116208944,12233.162378185034,12233.162378185034,3321,76407729.0346285,-0.7368316768740091,0.0720352348060974,-0.05307784285618973,0.014243127114039035,Maine,52.4,45.46,6.939999999999998
2024,Immigration,MI,11119.6762826524,83812.04129136058,4188.02658243226,99119.74415644525,99119.74415644525,3973,1154558251.924026,-0.7333792639130956,0.0735158780046032,-0.05391502049694083,0.04552929505476668,Michigan,48.31,49.73,-1.4199999999999946
2024,Immigration,MN,3870.6742798466366,34986.59383437383,2330.2552519336946,41187.523366154164,41187.523366154164,3794,235849794.18834502,-0.7554695454229883,0.0672560699623321,-0.05080991260137973,-0.15465540619649643,Minnesota,50.92,46.68,4.240000000000002
2024,Immigration,MO,3401.2557997434287,42031.974434497024,2473.110529125569,47906.34076336602,47906.34076336602,3784,162587549.720376,-0.8063800745202087,0.08060384973386546,-0.06499733835501013,-0.616012544325621,Missouri,40.08,58.49,-18.410000000000004
2024,Immigration,MS,1316.597038836694,23047.535685432347,1245.724706840116,25609.857431109158,25609.857431109158,3506,55248394.313544,-0.8485380562953992,0.09076148214041486,-0.07701457164191722,-0.9980530802619023,Mississippi,38.0,60.89,-22.89
2024,Immigration,MT,688.7048394056886,8863.71692570436,593.9350957606395,10146.35686087069,10146.35686087069,3303,113991932.423041,-0.8057091031191218,0.07701471192320096,-0.062051454470619785,-0.609932123421317,Montana,38.46,58.39,-19.93
2024,Immigration,NC,10453.470504586956,75324.04840948909,3891.2185050922885,89668.73741916832,89668.73741916832,3945,878128884.0007385,-0.7234469868986342,0.07166031750947922,-0.051842440782432185,0.135536744982208,North Carolina,47.65,50.86,-3.210000000000001
2024,Immigration,ND,394.78138682227984,5689.521674399737,326.7343848351979,6411.037446057215,6411.037446057215,3072,23974818.299602,-0.8258788584730105,0.08183957625670163,-0.06758957581679963,-0.7927127931932741,North Dakota,30.51,66.96,-36.44999999999999
2024,Immigration,NE,1334.8023721374702,16014.398988071429,969.1337539379604,18318.33511414686,18318.33511414686,3569,85954554.5564525,-0.8013608509977099,0.08947875838900872,-0.0717047739688345,-0.5705277567770896,Nebraska,38.86,59.32,-20.46
2024,Immigration,NH,1043.89457307041,8355.62933978054,976.0201394899503,10375.5440523409,10375.5440523409,3257,88560599.464212,-0.7047085656255758,0.06542280618910826,-0.046104011908726525,0.3053464987776781,New Hampshire,50.65,47.87,2.780000000000001
2024,Immigration,NJ,4351.20377070684,29774.585356395884,2370.736755854807,36496.52588295753,36496.52588295753,3768,219749348.75352952,-0.6965973053769696,0.07074176299650312,-0.04927852148098029,0.3788516828972791,New Jersey,51.97,46.06,5.909999999999997
2024,Immigration,NM,1377.7163970164145,10725.945419264815,642.021149700773,12745.682965982003,12745.682965982003,3426,61087824.961274,-0.7334427701676446,0.07737456440252648,-0.05674981485590384,0.04495379398707853,New Mexico,51.85,45.85,6.0
2024,Immigration,NV,4723.1833385469545,19203.761746678563,959.4747362130903,24886.41982143861,24886.41982143861,3673,431013894.0514775,-0.5818666771689351,0.06082924415425485,-0.03539451017073414,1.4185539846497348,Nevada,47.49,50.59,-3.1000000000000014
2024,Immigration,NY,11063.801714238158,100009.74694207251,6046.013930301739,117119.5625866124,117119.5625866124,4095,498962227.6018505,-0.7594456746886921,0.09187116127554151,-0.06977115605933726,-0.19068755222572936,New York,55.91,43.31,12.599999999999994
2024,Immigration,OH,6619.96179208952,70329.29337017423,4038.507592354641,80987.7627546184,80987.7627546184,3952,456663270.9211685,-0.7866538031321483,0.07855854407468801,-0.06179837746487782,-0.4372507778514466,Ohio,43.93,55.14,-11.21
