likes_pro,likes_anti,likes_neutral,likes_total,bias,topic,date
447710.0,733796.0,62627.0,1244133.0,-0.22994808432860475,Democratic concerns,2020-09-12 00:00:00+00:00
409277.0,656989.0,60030.0,1126296.0,-0.21993507923316782,Democratic concerns,2020-09-13 00:00:00+00:00
354670.0,692106.0,61027.0,1107803.0,-0.3045992834466056,Democratic concerns,2020-09-14 00:00:00+00:00
285672.0,656440.0,60362.0,1002474.0,-0.36985298371828096,Democratic concerns,2020-09-15 00:00:00+00:00
360068.0,724539.0,54082.0,1138689.0,-0.3200794949279391,Democratic concerns,2020-09-16 00:00:00+00:00
370635.0,777622.0,47299.0,1195556.0,-0.3404165091388442,Democratic concerns,2020-09-17 00:00:00+00:00
383646.0,535276.0,46573.0,965495.0,-0.1570489748781713,Democratic concerns,2020-09-18 00:00:00+00:00
408496.0,544210.0,56177.0,1008883.0,-0.1345190671267134,Democratic concerns,2020-09-19 00:00:00+00:00
415317.0,605419.0,65385.0,1086121.0,-0.17502838081576547,Democratic concerns,2020-09-20 00:00:00+00:00
653487.0,599639.0,78180.0,1331306.0,0.040447500424395294,Democratic concerns,2020-09-21 00:00:00+00:00
656500.0,614105.0,90364.0,1360969.0,0.03115059931563467,Democratic concerns,2020-09-22 00:00:00+00:00
648359.0,566431.0,90302.0,1305092.0,0.06277565106521225,Democratic concerns,2020-09-23 00:00:00+00:00
633028.0,498049.0,90850.0,1221927.0,0.1104640457244991,Democratic concerns,2020-09-24 00:00:00+00:00
609236.0,492406.0,93752.0,1195394.0,0.09773346695733792,Democratic concerns,2020-09-25 00:00:00+00:00
573860.0,492401.0,117935.0,1184196.0,0.06878844380491067,Democratic concerns,2020-09-26 00:00:00+00:00
675912.0,1045594.0,157456.0,1878962.0,-0.19674799171031665,Democratic concerns,2020-09-27 00:00:00+00:00
428090.0,1107187.0,155031.0,1690308.0,-0.40175932433615646,Democratic concerns,2020-09-28 00:00:00+00:00
456001.0,1152359.0,160882.0,1769242.0,-0.39359115372571984,Democratic concerns,2020-09-29 00:00:00+00:00
402428.0,1120204.0,297985.0,1820617.0,-0.39424876291938393,Democratic concerns,2020-09-30 00:00:00+00:00
431632.0,1256230.0,306041.0,1993903.0,-0.41355973685781106,Democratic concerns,2020-10-01 00:00:00+00:00
448024.0,1277561.0,312437.0,2038022.0,-0.4070304442248415,Democratic concerns,2020-10-02 00:00:00+00:00
461354.0,1345556.0,291223.0,2098133.0,-0.42142323675381876,Democratic concerns,2020-10-03 00:00:00+00:00
385450.0,767519.0,254738.0,1407707.0,-0.271412303838796,Democratic concerns,2020-10-04 00:00:00+00:00
418923.0,826119.0,262825.0,1507867.0,-0.2700476898824631,Democratic concerns,2020-10-05 00:00:00+00:00
441538.0,1736853.0,271144.0,2449535.0,-0.5288003641507469,Democratic concerns,2020-10-06 00:00:00+00:00
432919.0,1772486.0,140368.0,2345773.0,-0.5710556818583895,Democratic concerns,2020-10-07 00:00:00+00:00
409455.0,1624957.0,133626.0,2168038.0,-0.5606460772366536,Democratic concerns,2020-10-08 00:00:00+00:00
411512.0,1704022.0,121298.0,2236832.0,-0.5778306104347577,Democratic concerns,2020-10-09 00:00:00+00:00
394036.0,1617959.0,115073.0,2127068.0,-0.5754037952712372,Democratic concerns,2020-10-10 00:00:00+00:00
350198.0,1637256.0,105261.0,2092715.0,-0.6150182896381017,Democratic concerns,2020-10-11 00:00:00+00:00
312602.0,2087764.0,95143.0,2495509.0,-0.7113426559471434,Democratic concerns,2020-10-12 00:00:00+00:00
263551.0,1160198.0,74183.0,1497932.0,-0.598589922640013,Democratic concerns,2020-10-13 00:00:00+00:00
284043.0,1142448.0,87645.0,1514136.0,-0.5669272773383632,Democratic concerns,2020-10-14 00:00:00+00:00
314221.0,1645996.0,100732.0,2060949.0,-0.6461950295713286,Democratic concerns,2020-10-15 00:00:00+00:00
338909.0,1606240.0,101000.0,2046149.0,-0.6193737601709357,Democratic concerns,2020-10-16 00:00:00+00:00
352593.0,1767961.0,105389.0,2225943.0,-0.635850962940201,Democratic concerns,2020-10-17 00:00:00+00:00
382865.0,1747774.0,106073.0,2236712.0,-0.6102301056193198,Democratic concerns,2020-10-18 00:00:00+00:00
374290.0,1229272.0,103791.0,1707353.0,-0.5007646339099179,Democratic concerns,2020-10-19 00:00:00+00:00
779467.0,1469421.0,104856.0,2353744.0,-0.2931304338959547,Democratic concerns,2020-10-20 00:00:00+00:00
871697.0,1482079.0,86432.0,2440208.0,-0.25013523437346324,Democratic concerns,2020-10-21 00:00:00+00:00
853126.0,1003188.0,75362.0,1931676.0,-0.07768487054764878,Democratic concerns,2020-10-22 00:00:00+00:00
915598.0,964459.0,87633.0,1967690.0,-0.024831655392871844,Democratic concerns,2020-10-23 00:00:00+00:00
947908.0,856014.0,77520.0,1881442.0,0.04884232413223474,Democratic concerns,2020-10-24 00:00:00+00:00
933301.0,959652.0,92221.0,1985174.0,-0.013273899416373577,Democratic concerns,2020-10-25 00:00:00+00:00
929226.0,898149.0,87194.0,1914569.0,0.01623185165956411,Democratic concerns,2020-10-26 00:00:00+00:00
488755.0,566184.0,78887.0,1133826.0,-0.06829001980903596,Democratic concerns,2020-10-27 00:00:00+00:00
349688.0,505791.0,75705.0,931184.0,-0.16763926356122957,Democratic concerns,2020-10-28 00:00:00+00:00
305608.0,459916.0,63724.0,829248.0,-0.18608184764991897,Democratic concerns,2020-10-29 00:00:00+00:00
172333.0,396917.0,44941.0,614191.0,-0.3656582398634952,Democratic concerns,2020-10-30 00:00:00+00:00
98242.0,286487.0,39077.0,423806.0,-0.44417728866509676,Democratic concerns,2020-10-31 00:00:00+00:00
66206.0,116554.0,16739.0,199499.0,-0.25237219234181624,Democratic concerns,2020-11-01 00:00:00+00:00
42506.0,39883.0,4543.0,86932.0,0.03017300878847835,Democratic concerns,2020-11-02 00:00:00+00:00
4858.0,3512.0,1416.0,9786.0,0.13754342938892294,Democratic concerns,2020-11-03 00:00:00+00:00
17308.0,37786.0,18852.0,73946.0,-0.27693181510832227,Economy,2020-06-01 00:00:00+00:00
60448.0,55983.0,31845.0,148276.0,0.030112762685802152,Economy,2020-06-02 00:00:00+00:00
67676.0,65531.0,47580.0,180787.0,0.011864791163081416,Economy,2020-06-03 00:00:00+00:00
68661.0,69384.0,60745.0,198790.0,-0.0036370038734342774,Economy,2020-06-04 00:00:00+00:00
76261.0,71463.0,70263.0,217987.0,0.022010486863895555,Economy,2020-06-05 00:00:00+00:00
80508.0,75972.0,75732.0,232212.0,0.019533874218386645,Economy,2020-06-06 00:00:00+00:00
74253.0,74800.0,86256.0,235309.0,-0.0023246029688622195,Economy,2020-06-07 00:00:00+00:00
81744.0,70051.0,149710.0,301505.0,0.03878210974942373,Economy,2020-06-08 00:00:00+00:00
44304.0,62101.0,142888.0,249293.0,-0.0713898906106469,Economy,2020-06-09 00:00:00+00:00
38883.0,56356.0,141162.0,236401.0,-0.07391254690123984,Economy,2020-06-10 00:00:00+00:00
45855.0,53167.0,129724.0,228746.0,-0.031965586283476,Economy,2020-06-11 00:00:00+00:00
50839.0,58550.0,124580.0,233969.0,-0.032957357598656235,Economy,2020-06-12 00:00:00+00:00
58635.0,65633.0,125304.0,249572.0,-0.02804000448768291,Economy,2020-06-13 00:00:00+00:00
68399.0,62355.0,125573.0,256327.0,0.023579256184483102,Economy,2020-06-14 00:00:00+00:00
72288.0,66766.0,83605.0,222659.0,0.024800255098603695,Economy,2020-06-15 00:00:00+00:00
82737.0,63714.0,86196.0,232647.0,0.08176765657842139,Economy,2020-06-16 00:00:00+00:00
84674.0,62326.0,74344.0,221344.0,0.10096501373427787,Economy,2020-06-17 00:00:00+00:00
84366.0,63949.0,80893.0,229208.0,0.08907629751143066,Economy,2020-06-18 00:00:00+00:00
78489.0,68363.0,81984.0,228836.0,0.044250030589592544,Economy,2020-06-19 00:00:00+00:00
85389.0,67547.0,80367.0,233303.0,0.07647565612101001,Economy,2020-06-20 00:00:00+00:00
112269.0,71447.0,86136.0,269852.0,0.15127551398544387,Economy,2020-06-21 00:00:00+00:00
111027.0,84129.0,72428.0,267584.0,0.10052170533365223,Economy,2020-06-22 00:00:00+00:00
105506.0,80843.0,77409.0,263758.0,0.09350616853327672,Economy,2020-06-23 00:00:00+00:00
125853.0,79964.0,84007.0,289824.0,0.15833402340730926,Economy,2020-06-24 00:00:00+00:00
125058.0,95299.0,80251.0,300608.0,0.09899603470300192,Economy,2020-06-25 00:00:00+00:00
122292.0,86233.0,79473.0,287998.0,0.12520573059535137,Economy,2020-06-26 00:00:00+00:00
109810.0,103587.0,87483.0,300880.0,0.020682664185057164,Economy,2020-06-27 00:00:00+00:00
104024.0,166885.0,74693.0,345602.0,-0.1818884149975984,Economy,2020-06-28 00:00:00+00:00
173862.0,154307.0,81043.0,409212.0,0.04778696616912505,Economy,2020-06-29 00:00:00+00:00
173908.0,171174.0,71627.0,416709.0,0.006560933409165629,Economy,2020-06-30 00:00:00+00:00
155350.0,173875.0,67066.0,396291.0,-0.04674595183842176,Economy,2020-07-01 00:00:00+00:00
151128.0,158212.0,68358.0,377698.0,-0.01875572547379123,Economy,2020-07-02 00:00:00+00:00
167077.0,203270.0,65483.0,435830.0,-0.08304384737168162,Economy,2020-07-03 00:00:00+00:00
190964.0,191332.0,52337.0,434633.0,-0.000846691346492328,Economy,2020-07-04 00:00:00+00:00
180962.0,133851.0,60194.0,375007.0,0.12562698829621846,Economy,2020-07-05 00:00:00+00:00
159003.0,193333.0,240616.0,592952.0,-0.057896760614687195,Economy,2020-07-06 00:00:00+00:00
509748.0,227385.0,267133.0,1004266.0,0.2811635562689566,Economy,2020-07-07 00:00:00+00:00
508520.0,242511.0,271681.0,1022712.0,0.2601015730723801,Economy,2020-07-08 00:00:00+00:00
512312.0,251217.0,292146.0,1055675.0,0.24732517109905985,Economy,2020-07-09 00:00:00+00:00
506790.0,218061.0,293356.0,1018207.0,0.2835661118024135,Economy,2020-07-10 00:00:00+00:00
496513.0,229205.0,318914.0,1044632.0,0.25588724067422786,Economy,2020-07-11 00:00:00+00:00
485707.0,256366.0,329767.0,1071840.0,0.21396943573667712,Economy,2020-07-12 00:00:00+00:00
459194.0,206088.0,166402.0,831684.0,0.30432952900380433,Economy,2020-07-13 00:00:00+00:00
130515.0,174375.0,148295.0,453185.0,-0.09678166753092005,Economy,2020-07-14 00:00:00+00:00
128059.0,158040.0,147362.0,433461.0,-0.0691665455485038,Economy,2020-07-15 00:00:00+00:00
134142.0,156226.0,137610.0,427978.0,-0.051600783217828954,Economy,2020-07-16 00:00:00+00:00
135388.0,144881.0,150025.0,430294.0,-0.022061660167234494,Economy,2020-07-17 00:00:00+00:00
150161.0,149742.0,154023.0,453926.0,0.0009230579433652181,Economy,2020-07-18 00:00:00+00:00
168634.0,187965.0,143029.0,499628.0,-0.038690785944742886,Economy,2020-07-19 00:00:00+00:00
144419.0,207552.0,133361.0,485332.0,-0.13008208813760477,Economy,2020-07-20 00:00:00+00:00
130578.0,228728.0,153896.0,513202.0,-0.1912502289546806,Economy,2020-07-21 00:00:00+00:00
135915.0,240757.0,159078.0,535750.0,-0.19569202053196452,Economy,2020-07-22 00:00:00+00:00
136271.0,249750.0,157452.0,543473.0,-0.20880338121673017,Economy,2020-07-23 00:00:00+00:00
141569.0,298775.0,165784.0,606128.0,-0.2593610590502336,Economy,2020-07-24 00:00:00+00:00
122293.0,321609.0,167534.0,611436.0,-0.3259801516430174,Economy,2020-07-25 00:00:00+00:00
137952.0,275069.0,178903.0,591924.0,-0.23164629242943352,Economy,2020-07-26 00:00:00+00:00
166250.0,308006.0,167723.0,641979.0,-0.2208109611062044,Economy,2020-07-27 00:00:00+00:00
263356.0,326710.0,155086.0,745152.0,-0.08502157948982221,Economy,2020-07-28 00:00:00+00:00
277055.0,339295.0,154178.0,770528.0,-0.08077577972507163,Economy,2020-07-29 00:00:00+00:00
272757.0,368418.0,145840.0,787015.0,-0.12154914455251806,Economy,2020-07-30 00:00:00+00:00
261755.0,362450.0,142341.0,766546.0,-0.13136197958113408,Economy,2020-07-31 00:00:00+00:00
260779.0,358203.0,132638.0,751620.0,-0.12961869029562811,Economy,2020-08-01 00:00:00+00:00
257791.0,390225.0,130016.0,778032.0,-0.17021664918666585,Economy,2020-08-02 00:00:00+00:00
253189.0,349322.0,138950.0,741461.0,-0.1296534814373244,Economy,2020-08-03 00:00:00+00:00
162695.0,345776.0,154027.0,662498.0,-0.2763495135079653,Economy,2020-08-04 00:00:00+00:00
262710.0,417610.0,187258.0,867578.0,-0.17854302437360098,Economy,2020-08-05 00:00:00+00:00
287020.0,437857.0,204419.0,929296.0,-0.1623131919216267,Economy,2020-08-06 00:00:00+00:00
302109.0,436440.0,214896.0,953445.0,-0.14089014049053694,Economy,2020-08-07 00:00:00+00:00
303317.0,432646.0,333689.0,1069652.0,-0.12090754750143037,Economy,2020-08-08 00:00:00+00:00
281295.0,406005.0,339062.0,1026362.0,-0.12150683676909317,Economy,2020-08-09 00:00:00+00:00
291590.0,463878.0,341518.0,1096986.0,-0.1570557874029386,Economy,2020-08-10 00:00:00+00:00
390495.0,514504.0,354898.0,1259897.0,-0.09842788735904602,Economy,2020-08-11 00:00:00+00:00
290114.0,449484.0,317898.0,1057496.0,-0.15070506176855517,Economy,2020-08-12 00:00:00+00:00
264856.0,413404.0,321434.0,999694.0,-0.1485934696016981,Economy,2020-08-13 00:00:00+00:00
279268.0,432798.0,337295.0,1049361.0,-0.146308086540285,Economy,2020-08-14 00:00:00+00:00
745226.0,428274.0,216068.0,1389568.0,0.22809391120117908,Economy,2020-08-15 00:00:00+00:00
755099.0,444631.0,224983.0,1424713.0,0.21791616978296682,Economy,2020-08-16 00:00:00+00:00
726801.0,455057.0,261596.0,1443454.0,0.18825954966351544,Economy,2020-08-17 00:00:00+00:00
621135.0,415406.0,249602.0,1286143.0,0.15995810730222068,Economy,2020-08-18 00:00:00+00:00
614936.0,436046.0,275407.0,1326389.0,0.1348699363459739,Economy,2020-08-19 00:00:00+00:00
619230.0,461506.0,278635.0,1359371.0,0.11602719198805918,Economy,2020-08-20 00:00:00+00:00
645457.0,427418.0,269891.0,1342766.0,0.1623804892289498,Economy,2020-08-21 00:00:00+00:00
197939.0,422824.0,251544.0,872307.0,-0.25780487832838667,Economy,2020-08-22 00:00:00+00:00
191891.0,380231.0,222952.0,795074.0,-0.23688361083370857,Economy,2020-08-23 00:00:00+00:00
204478.0,317010.0,180872.0,702360.0,-0.16021983028646278,Economy,2020-08-24 00:00:00+00:00
283396.0,275167.0,176121.0,734684.0,0.01120073392097827,Economy,2020-08-25 00:00:00+00:00
276455.0,249464.0,159692.0,685611.0,0.039367804775594324,Economy,2020-08-26 00:00:00+00:00
274499.0,220670.0,139831.0,635000.0,0.08477007874015748,Economy,2020-08-27 00:00:00+00:00
208981.0,205186.0,127068.0,541235.0,0.007011741664896025,Economy,2020-08-28 00:00:00+00:00
217867.0,206155.0,157690.0,581712.0,0.020133674395577193,Economy,2020-08-29 00:00:00+00:00
220661.0,212211.0,166546.0,599418.0,0.014097007430540959,Economy,2020-08-30 00:00:00+00:00
216075.0,199033.0,179606.0,594714.0,0.02865579085072825,Economy,2020-08-31 00:00:00+00:00
183941.0,219366.0,192126.0,595433.0,-0.059494519114661096,Economy,2020-09-01 00:00:00+00:00
196451.0,206385.0,179145.0,581981.0,-0.017069285767061123,Economy,2020-09-02 00:00:00+00:00
189143.0,186469.0,182165.0,557777.0,0.004794030589285682,Economy,2020-09-03 00:00:00+00:00
244411.0,213019.0,191682.0,649112.0,0.04836145380150113,Economy,2020-09-04 00:00:00+00:00
229651.0,256426.0,187813.0,673890.0,-0.039732003739482706,Economy,2020-09-05 00:00:00+00:00
218185.0,293426.0,223479.0,735090.0,-0.10235617407392292,Economy,2020-09-06 00:00:00+00:00
219136.0,313382.0,216922.0,749440.0,-0.12575523057216054,Economy,2020-09-07 00:00:00+00:00
245987.0,676745.0,185279.0,1108011.0,-0.3887668985235706,Economy,2020-09-08 00:00:00+00:00
227450.0,674821.0,196856.0,1099127.0,-0.407023938089047,Economy,2020-09-09 00:00:00+00:00
319989.0,697466.0,285324.0,1302779.0,-0.28974753200657977,Economy,2020-09-10 00:00:00+00:00
423488.0,673858.0,290262.0,1387608.0,-0.1804328023476371,Economy,2020-09-11 00:00:00+00:00
429462.0,610272.0,284702.0,1324436.0,-0.13651848786955353,Economy,2020-09-12 00:00:00+00:00
446603.0,597370.0,257327.0,1301300.0,-0.11585875662798739,Economy,2020-09-13 00:00:00+00:00
453885.0,565991.0,249066.0,1268942.0,-0.0883460394564921,Economy,2020-09-14 00:00:00+00:00
554287.0,182076.0,262586.0,998949.0,0.37260260533821044,Economy,2020-09-15 00:00:00+00:00
566848.0,174692.0,256626.0,998166.0,0.3928765355662285,Economy,2020-09-16 00:00:00+00:00
491755.0,194410.0,171723.0,857888.0,0.34660118803386925,Economy,2020-09-17 00:00:00+00:00
373177.0,197888.0,183185.0,754250.0,0.23240172356645675,Economy,2020-09-18 00:00:00+00:00
367575.0,219128.0,189429.0,776132.0,0.19126514561955957,Economy,2020-09-19 00:00:00+00:00
356426.0,187339.0,180982.0,724747.0,0.23330486362827305,Economy,2020-09-20 00:00:00+00:00
341724.0,210075.0,200231.0,752030.0,0.17505817587064346,Economy,2020-09-21 00:00:00+00:00
163581.0,205366.0,199409.0,568356.0,-0.0735190619963544,Economy,2020-09-22 00:00:00+00:00
169136.0,217028.0,200166.0,586330.0,-0.08168096464448348,Economy,2020-09-23 00:00:00+00:00
167726.0,277868.0,206509.0,652103.0,-0.16890276536068688,Economy,2020-09-24 00:00:00+00:00
162669.0,592176.0,242530.0,997375.0,-0.43063742323599447,Economy,2020-09-25 00:00:00+00:00
206905.0,803573.0,444707.0,1455185.0,-0.4100289653892804,Economy,2020-09-26 00:00:00+00:00
244004.0,882108.0,499199.0,1625311.0,-0.3926042462027267,Economy,2020-09-27 00:00:00+00:00
294978.0,896089.0,498709.0,1689776.0,-0.35573413280813554,Economy,2020-09-28 00:00:00+00:00
294892.0,911706.0,504959.0,1711557.0,-0.36038180440382644,Economy,2020-09-29 00:00:00+00:00
301224.0,901531.0,506505.0,1709260.0,-0.3512087102020757,Economy,2020-09-30 00:00:00+00:00
289459.0,804240.0,502345.0,1596044.0,-0.32253559425679995,Economy,2020-10-01 00:00:00+00:00
400578.0,474891.0,454676.0,1330145.0,-0.055868345180412664,Economy,2020-10-02 00:00:00+00:00
362750.0,610740.0,418540.0,1392030.0,-0.17814989619476593,Economy,2020-10-03 00:00:00+00:00
347998.0,573541.0,439065.0,1360604.0,-0.1657668212058762,Economy,2020-10-04 00:00:00+00:00
338523.0,660334.0,481029.0,1479886.0,-0.21745661490141807,Economy,2020-10-05 00:00:00+00:00
343289.0,683428.0,482040.0,1508757.0,-0.225443195955346,Economy,2020-10-06 00:00:00+00:00
343778.0,692926.0,553866.0,1590570.0,-0.21951124439666284,Economy,2020-10-07 00:00:00+00:00
472160.0,704571.0,556324.0,1733055.0,-0.1341048033674638,Economy,2020-10-08 00:00:00+00:00
357747.0,712558.0,548324.0,1618629.0,-0.21920464788410438,Economy,2020-10-09 00:00:00+00:00
358652.0,366475.0,387960.0,1113087.0,-0.007028201748830056,Economy,2020-10-10 00:00:00+00:00
465927.0,346212.0,311200.0,1123339.0,0.10657067902031354,Economy,2020-10-11 00:00:00+00:00
819855.0,256050.0,253550.0,1329455.0,0.42408731397452337,Economy,2020-10-12 00:00:00+00:00
830477.0,285470.0,288072.0,1404019.0,0.38817637083258844,Economy,2020-10-13 00:00:00+00:00
828546.0,322899.0,236535.0,1387980.0,0.36430424069511086,Economy,2020-10-14 00:00:00+00:00
724684.0,332793.0,239342.0,1296819.0,0.30219406100620055,Economy,2020-10-15 00:00:00+00:00
735948.0,362073.0,270076.0,1368097.0,0.273281061211303,Economy,2020-10-16 00:00:00+00:00
782867.0,463976.0,288669.0,1535512.0,0.20767730893669342,Economy,2020-10-17 00:00:00+00:00
668957.0,690698.0,306251.0,1665906.0,-0.0130505562738834,Economy,2020-10-18 00:00:00+00:00
690570.0,738340.0,316014.0,1744924.0,-0.02737655049732825,Economy,2020-10-19 00:00:00+00:00
726807.0,840734.0,387167.0,1954708.0,-0.05828338554914596,Economy,2020-10-20 00:00:00+00:00
724850.0,881982.0,404668.0,2011500.0,-0.0781168282376336,Economy,2020-10-21 00:00:00+00:00
743419.0,928072.0,416375.0,2087866.0,-0.0884410206402135,Economy,2020-10-22 00:00:00+00:00
746037.0,1113656.0,392085.0,2251778.0,-0.16325721274477323,Economy,2020-10-23 00:00:00+00:00
685452.0,1273365.0,371822.0,2330639.0,-0.25225399557803674,Economy,2020-10-24 00:00:00+00:00
704954.0,1297077.0,371969.0,2374000.0,-0.24941996630160068,Economy,2020-10-25 00:00:00+00:00
347369.0,1273712.0,384298.0,2005379.0,-0.46192914157373743,Economy,2020-10-26 00:00:00+00:00
630137.0,1361611.0,293057.0,2284805.0,-0.3201472335713551,Economy,2020-10-27 00:00:00+00:00
616837.0,1273265.0,250141.0,2140243.0,-0.3067072290389456,Economy,2020-10-28 00:00:00+00:00
566830.0,1191840.0,213776.0,1972446.0,-0.31687052522603915,Economy,2020-10-29 00:00:00+00:00
519642.0,956900.0,173656.0,1650198.0,-0.26497305171864227,Economy,2020-10-30 00:00:00+00:00
495737.0,650683.0,136682.0,1283102.0,-0.12075891082704258,Economy,2020-10-31 00:00:00+00:00
435702.0,362428.0,100312.0,898442.0,0.08155673933320125,Economy,2020-11-01 00:00:00+00:00
358052.0,290497.0,55120.0,703669.0,0.09600394503665786,Economy,2020-11-02 00:00:00+00:00
9101.0,8420.0,7503.0,25024.0,0.027213874680306907,Economy,2020-11-03 00:00:00+00:00
3536.0,29251.0,60185.0,92972.0,-0.27658865034634084,Immigration,2020-06-01 00:00:00+00:00
11657.0,30520.0,73782.0,115959.0,-0.162669564242534,Immigration,2020-06-02 00:00:00+00:00
14410.0,31604.0,82554.0,128568.0,-0.1337346773691743,Immigration,2020-06-03 00:00:00+00:00
15994.0,32331.0,101714.0,150039.0,-0.10888502322729424,Immigration,2020-06-04 00:00:00+00:00
15530.0,30711.0,146761.0,193002.0,-0.0786572159873991,Immigration,2020-06-05 00:00:00+00:00
18171.0,36346.0,161804.0,216321.0,-0.08401865745812935,Immigration,2020-06-06 00:00:00+00:00
21193.0,30234.0,163196.0,214623.0,-0.04212502853841387,Immigration,2020-06-07 00:00:00+00:00
22134.0,25761.0,140505.0,188400.0,-0.0192515923566879,Immigration,2020-06-08 00:00:00+00:00
14299.0,34507.0,135847.0,184653.0,-0.10943770206820361,Immigration,2020-06-09 00:00:00+00:00
14743.0,35091.0,141473.0,191307.0,-0.10636307087560831,Immigration,2020-06-10 00:00:00+00:00
13708.0,35818.0,125003.0,174529.0,-0.12668381758905398,Immigration,2020-06-11 00:00:00+00:00
16399.0,34867.0,71421.0,122687.0,-0.1505293959425204,Immigration,2020-06-12 00:00:00+00:00
15139.0,109034.0,84022.0,208195.0,-0.4509954609860948,Immigration,2020-06-13 00:00:00+00:00
10953.0,98103.0,86123.0,195179.0,-0.4465132007029445,Immigration,2020-06-14 00:00:00+00:00
176709.0,108750.0,75190.0,360649.0,0.18843529304115636,Immigration,2020-06-15 00:00:00+00:00
191284.0,117978.0,70677.0,379939.0,0.19294149850370718,Immigration,2020-06-16 00:00:00+00:00
192584.0,120853.0,62031.0,375468.0,0.19104424345084,Immigration,2020-06-17 00:00:00+00:00
192839.0,128156.0,61057.0,382052.0,0.1693041784887921,Immigration,2020-06-18 00:00:00+00:00
190583.0,147597.0,65885.0,404065.0,0.10638387388167746,Immigration,2020-06-19 00:00:00+00:00
194812.0,96059.0,44387.0,335258.0,0.2945582208329108,Immigration,2020-06-20 00:00:00+00:00
196911.0,105594.0,46313.0,348818.0,0.2617898158925285,Immigration,2020-06-21 00:00:00+00:00
30759.0,99936.0,56156.0,186851.0,-0.37022547377322035,Immigration,2020-06-22 00:00:00+00:00
19900.0,87808.0,63713.0,171421.0,-0.3961474965144294,Immigration,2020-06-23 00:00:00+00:00
24546.0,88402.0,60265.0,173213.0,-0.36865593229145616,Immigration,2020-06-24 00:00:00+00:00
24480.0,85252.0,60747.0,170479.0,-0.35647792396717487,Immigration,2020-06-25 00:00:00+00:00
26107.0,67541.0,54510.0,148158.0,-0.27966090254998044,Immigration,2020-06-26 00:00:00+00:00
26683.0,49854.0,46678.0,123215.0,-0.1880534025889705,Immigration,2020-06-27 00:00:00+00:00
29763.0,48648.0,40174.0,118585.0,-0.1592528566007505,Immigration,2020-06-28 00:00:00+00:00
48414.0,54668.0,33720.0,136802.0,-0.0457157059107323,Immigration,2020-06-29 00:00:00+00:00
45487.0,59132.0,32181.0,136800.0,-0.09974415204678362,Immigration,2020-06-30 00:00:00+00:00
36524.0,54544.0,38620.0,129688.0,-0.13894886188390598,Immigration,2020-07-01 00:00:00+00:00
37132.0,49838.0,38498.0,125468.0,-0.10126884942774253,Immigration,2020-07-02 00:00:00+00:00
39571.0,55792.0,43885.0,139248.0,-0.11649000344708721,Immigration,2020-07-03 00:00:00+00:00
37010.0,49006.0,46339.0,132355.0,-0.09063503456612897,Immigration,2020-07-04 00:00:00+00:00
41990.0,60562.0,54666.0,157218.0,-0.11812896742103321,Immigration,2020-07-05 00:00:00+00:00
45501.0,59047.0,51878.0,156426.0,-0.08659685729993735,Immigration,2020-07-06 00:00:00+00:00
74321.0,60054.0,47796.0,182171.0,0.07831652677978383,Immigration,2020-07-07 00:00:00+00:00
94085.0,127336.0,41085.0,262506.0,-0.12666758093148348,Immigration,2020-07-08 00:00:00+00:00
99231.0,133005.0,47938.0,280174.0,-0.12054651752125464,Immigration,2020-07-09 00:00:00+00:00
100809.0,137045.0,43346.0,281200.0,-0.1288620199146515,Immigration,2020-07-10 00:00:00+00:00
108227.0,135304.0,38873.0,282404.0,-0.09588036996643107,Immigration,2020-07-11 00:00:00+00:00
102274.0,135625.0,28005.0,265904.0,-0.125424965401047,Immigration,2020-07-12 00:00:00+00:00
79658.0,128246.0,27754.0,235658.0,-0.2061801424097633,Immigration,2020-07-13 00:00:00+00:00
50705.0,124431.0,26765.0,201901.0,-0.36515916216363464,Immigration,2020-07-14 00:00:00+00:00
31321.0,73719.0,25269.0,130309.0,-0.32536509373872874,Immigration,2020-07-15 00:00:00+00:00
25568.0,71863.0,19467.0,116898.0,-0.39602901674964497,Immigration,2020-07-16 00:00:00+00:00
20797.0,93691.0,21951.0,136439.0,-0.5342607319021687,Immigration,2020-07-17 00:00:00+00:00
16179.0,122649.0,24791.0,163619.0,-0.6507190485212597,Immigration,2020-07-18 00:00:00+00:00
24620.0,127640.0,24356.0,176616.0,-0.5832993613262671,Immigration,2020-07-19 00:00:00+00:00
28577.0,134744.0,27319.0,190640.0,-0.5568978178766261,Immigration,2020-07-20 00:00:00+00:00
28778.0,145066.0,22761.0,196605.0,-0.5914803794410112,Immigration,2020-07-21 00:00:00+00:00
30198.0,130655.0,24146.0,184999.0,-0.5430137460202488,Immigration,2020-07-22 00:00:00+00:00
32893.0,130184.0,23819.0,186896.0,-0.5205622378221043,Immigration,2020-07-23 00:00:00+00:00
35642.0,99859.0,23350.0,158851.0,-0.4042593373664629,Immigration,2020-07-24 00:00:00+00:00
31519.0,70365.0,23547.0,125431.0,-0.3097001538694581,Immigration,2020-07-25 00:00:00+00:00
21476.0,58778.0,31649.0,111903.0,-0.33334226964424546,Immigration,2020-07-26 00:00:00+00:00
23340.0,54180.0,32250.0,109770.0,-0.2809510795299262,Immigration,2020-07-27 00:00:00+00:00
24298.0,56939.0,38777.0,120014.0,-0.27197660272968155,Immigration,2020-07-28 00:00:00+00:00
